DateTime,Website Name,URL,Status,Ping (ms),TCP Connect (ms),TLS Handshake (ms),DNS Time (ms),HTTP TTFB (ms),HTTP FirstChunk (ms),HTTP Total (ms),Redirects,Redirect Times (ms),Content Size (KB),Keyword Check,SSL Days Left,SSL Expiry Date,Probes Summary,Notes
2025-10-15T07:41:05.520407+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,242.67,251.91,N/A,2.7,803.54,0.29,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:40:16.547396+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),73.06,N/A,25.22,593.65,0.24,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:20.100803+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),57.11,N/A,3.65,690.79,0.43,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:23.267426+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),81.56,162.78,N/A,4.36,11878.59,0.65,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 11878.59ms > threshold 3000.0ms
2025-10-15T07:40:48.398346+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),39.87,N/A,3.46,338.57,0.43,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:51.356182+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),37.66,N/A,3.63,563.93,0.33,0.07,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:55.650849+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,82.66,86.56,N/A,3.05,1559.31,20.31,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:40:59.572096+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,130.19,246.46,N/A,3.63,1211.44,7.17,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:05.864783+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.49,29.67,N/A,4.31,426.07,0.35,0.04,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:06.853674+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,136.03,164.89,N/A,3.86,2918.91,0.3,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:12.357076+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,299.64,86.34,N/A,3.11,1383.68,0.29,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:40:20.034612+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),63.49,N/A,6.04,654.42,0.22,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:23.583763+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),17.44,N/A,4.12,395.17,0.41,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:26.348448+00:00,SMPB Odisha,https://smpbodisha.in/,Up,82.92,10240.63,N/A,3.79,1383.46,0.77,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:40:52.505125+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),72.07,N/A,43.79,430.82,0.51,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:55.690438+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),16.14,N/A,3.79,398.59,0.39,0.07,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:58.780161+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,84.42,88.27,N/A,3.05,1390.74,14.14,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:02.699910+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,162.08,201.69,N/A,3.11,1080.84,0.58,0.01,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:09.477900+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,7.45,7.17,N/A,5.16,476.72,0.37,0.06,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:10.593461+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,182.75,105.08,N/A,28.67,740.13,0.42,0.03,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:15.228992+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,309.0,261.32,N/A,3.77,1388.99,0.44,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:40:28.636417+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),21.23,N/A,6.71,462.59,0.26,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:31.792776+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),16.15,N/A,4.88,393.18,0.55,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:34.400167+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),147.08,10119.08,N/A,3.99,10969.41,0.74,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 10969.41ms > threshold 3000.0ms
2025-10-15T07:41:12.675818+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),87.91,N/A,3.72,690.87,0.49,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:16.292632+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),97.38,N/A,2.8,598.35,0.37,0.07,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:19.716751+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,87.74,84.9,N/A,3.48,1514.77,1.37,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:24.153973+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,125.49,121.24,N/A,4.25,1146.11,9.84,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:32.241037+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,61.89,29.57,N/A,29.66,425.95,0.32,0.06,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:33.402326+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,120.63,261.36,N/A,4.04,2295.95,0.44,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:38.586508+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,84.24,111.51,N/A,3.19,1223.72,0.31,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:40:18.668651+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),20.93,N/A,5.62,572.43,0.25,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:22.055801+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),37.69,N/A,2.72,508.74,0.4,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:40:24.869516+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),85.31,10297.08,N/A,3.98,10803.59,0.65,0.04,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 10803.59ms > threshold 3000.0ms
2025-10-15T07:41:18.542215+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),71.53,N/A,4.1,627.64,0.59,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:22.086222+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),16.73,N/A,4.81,658.72,0.3,0.06,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:25.650791+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,136.86,86.95,N/A,3.71,1152.9,7.08,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:29.809701+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,154.99,102.86,N/A,3.38,1295.57,3.0,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:33.156865+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.58,6.74,N/A,5.51,502.05,0.33,0.05,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:34.232691+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,153.31,229.5,N/A,3.87,835.5,0.29,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:37.561114+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,302.25,1319.41,N/A,3.88,1142.64,0.43,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:09.219545+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),38.6,N/A,36.26,575.33,0.22,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:12.625178+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),59.43,N/A,4.01,541.64,0.46,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:15.616075+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),168.69,148.44,N/A,4.1,11401.21,4.08,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 11401.21ms > threshold 3000.0ms
2025-10-15T07:41:54.941103+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),86.97,N/A,3.49,370.01,0.4,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:58.277178+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),38.28,N/A,3.45,517.76,0.58,0.11,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:01.790576+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,139.93,221.57,N/A,2.91,1529.33,2.08,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:09.339729+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,260.7,242.09,N/A,41.7,1255.76,0.57,0.01,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:13.013643+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.69,21.52,N/A,104.69,97.73,0.34,0.06,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:13.935343+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,153.08,84.61,N/A,2.92,1268.73,0.36,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:18.155164+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,251.08,137.63,N/A,3.66,797.39,0.26,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:20.556346+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),65.59,N/A,4.7,575.39,0.2,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:24.084685+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),68.72,N/A,2.72,661.74,0.4,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:27.194350+00:00,SMPB Odisha,https://smpbodisha.in/,Up,162.51,10149.53,N/A,3.55,1698.8,162.81,0.03,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:59.050732+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),16.44,N/A,3.68,508.43,0.55,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:02.205732+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),16.56,N/A,3.21,445.02,0.52,0.11,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:05.369591+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,177.57,1308.84,N/A,3.07,1463.76,29.36,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:10.776440+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,179.26,253.46,N/A,2.66,1263.67,9.85,0.04,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:14.520543+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,12.72,27.23,N/A,3.32,97.24,0.36,0.08,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:15.228041+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,145.68,106.13,N/A,3.89,1135.33,0.36,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:20.362103+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,259.05,202.59,N/A,3.32,1201.88,0.26,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:18.293678+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),42.19,N/A,41.18,665.49,0.24,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:22.108296+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),15.86,N/A,3.98,610.21,0.32,0.01,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:25.099941+00:00,SMPB Odisha,https://smpbodisha.in/,Up,Failed (No Response),10119.88,N/A,4.27,1184.46,3.63,0.03,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:03.525698+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),37.06,N/A,3.84,422.07,0.55,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:06.734486+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),43.4,N/A,23.92,644.72,0.34,0.06,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:10.154425+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,121.01,231.5,N/A,3.24,886.11,0.77,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:13.190592+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,299.72,98.18,N/A,2.81,1242.73,13.44,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:17.015502+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,27.38,12.13,N/A,3.73,103.08,0.41,0.1,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:17.752996+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,120.97,105.71,N/A,3.47,1141.21,0.29,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:42:21.352210+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,270.71,273.5,N/A,3.04,1247.22,0.27,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T07:41:37.704535+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),25.61,N/A,5.35,527.27,0.23,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:41.072505+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),28.95,N/A,3.67,537.44,0.47,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:41:43.846148+00:00,SMPB Odisha,https://smpbodisha.in/,Up (Slow),Failed (No Response),170.17,N/A,3.56,11209.38,2.64,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed; TTFB 11209.38ms > threshold 3000.0ms
2025-10-15T07:42:15.605965+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),28.6,N/A,2.83,375.5,0.45,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T07:42:18.533496+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),15.77,N/A,3.4,410.94,0.3,0.08,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
